id,node,node.type,node.label,dataset.type,pln
g01,ABCA1,1,GENE,1,General
g02,ABCA7,1,GENE,1,General
g03,ABCB10,1,GENE,1,General
g04,ABCB9,1,GENE,1,General
g05,ABCC5,1,GENE,1,General
g06,ABCC8,1,GENE,1,General
g07,ABI3BP,1,GENE,1,General
g08,ACADS,1,GENE,1,General
g09,ACD,1,GENE,1,General
g010,ACE,1,GENE,1,General
g011,ACHE,1,GENE,1,General
g012,ACMSD,1,GENE,1,General
g013,ACSL1,1,GENE,1,General
g014,ACSM1,1,GENE,1,General
g015,ACTR5,1,GENE,1,General
g016,ADAM10,1,GENE,1,General
g017,ADAM30,1,GENE,1,General
g018,ADAMTS20,1,GENE,1,General
g019,ADAMTS6,1,GENE,1,General
g020,ADAMTS9,1,GENE,1,General
g021,ADAMTSL3,1,GENE,1,General
g022,ADARB1,1,GENE,1,General
g023,ADCY3,1,GENE,1,General
g024,ADCY5,1,GENE,1,General
g025,ADCY7,1,GENE,1,General
g026,ADGRV1,1,GENE,1,General
g027,AFF1,1,GENE,1,General
g028,AGAP2,1,GENE,1,General
g029,AGBL2,1,GENE,1,General
g030,AGMO,1,GENE,1,General
g031,AGTR1,1,GENE,1,General
g032,AHI1,1,GENE,1,General
g033,AKAP10,1,GENE,1,General
g034,AKAP12,1,GENE,1,General
g035,AKAP13,1,GENE,1,General
g036,AKAP2,1,GENE,1,General
g037,AKAP6,1,GENE,1,General
g038,AKT3,1,GENE,1,General
g039,ALAS1,1,GENE,1,General
g040,ALDH1L1,1,GENE,1,General
g041,ALDH2,1,GENE,1,General
g042,ALDOA,1,GENE,1,General
g043,ALPK2,1,GENE,1,General
g044,ALPK3,1,GENE,1,General
g045,AMBRA1,1,GENE,1,General
g046,ANAPC7,1,GENE,1,General
g047,ANK1,1,GENE,1,General
g048,ANK2,1,GENE,1,General
g049,ANK3,1,GENE,1,General
g050,ANKH,1,GENE,1,General
g051,ANKRD30A,1,GENE,1,General
g052,ANKRD31,1,GENE,1,General
g053,ANKRD34C,1,GENE,1,General
g054,ANKRD44,1,GENE,1,General
g055,ANKRD55,1,GENE,1,General
g056,ANKRD63,1,GENE,1,General
g057,ANO4,1,GENE,1,General
g058,ANP32E,1,GENE,1,General
g059,ANTXR1,1,GENE,1,General
g060,ANXA1,1,GENE,1,General
g061,ANXA2,1,GENE,1,General
g062,AOC1,1,GENE,1,General
g063,AP2A2,1,GENE,1,General
g064,AP3B1,1,GENE,1,General
g065,AP3B2,1,GENE,1,General
g066,AP3S2,1,GENE,1,General
g067,APH1A,1,GENE,1,General
g068,APOA5,1,GENE,1,General
g069,APOC1,1,GENE,1,General
g070,APOE,1,GENE,1,General
g071,APOPT1,1,GENE,1,General
g072,ARAP1,1,GENE,1,General
g073,ARF5,1,GENE,1,General
g074,ARG1,1,GENE,1,General
g075,ARHGAP1,1,GENE,1,General
g076,ARHGAP19,1,GENE,1,General
g077,ARHGAP26,1,GENE,1,General
g078,ARHGAP27,1,GENE,1,General
g079,ARHGAP31,1,GENE,1,General
g080,ARHGEF10,1,GENE,1,General
g081,ARHGEF3,1,GENE,1,General
g082,ARID1B,1,GENE,1,General
g083,ARID5B,1,GENE,1,General
g084,ARL11,1,GENE,1,General
g085,ARL15,1,GENE,1,General
g086,ARL3,1,GENE,1,General
g087,ARL4A,1,GENE,1,General
g088,ARL6IP4,1,GENE,1,General
g089,ARNTL,1,GENE,1,General
g090,AS3MT,1,GENE,1,General
g091,ASAH1,1,GENE,1,General
g092,ASAP1,1,GENE,1,General
g093,ASB3,1,GENE,1,General
g094,ASCC2,1,GENE,1,General
g095,ASCL2,1,GENE,1,General
g096,ASF1A,1,GENE,1,General
g097,ASH1L,1,GENE,1,General
g098,ASH2L,1,GENE,1,General
g099,ASPG,1,GENE,1,General
g0100,ASPHD1,1,GENE,1,General
g0101,ASTN2,1,GENE,1,General
g0102,ATAD2B,1,GENE,1,General
g0103,ATF1,1,GENE,1,General
g0104,ATG13,1,GENE,1,General
g0105,ATP2A1,1,GENE,1,General
g0106,ATP2A2,1,GENE,1,General
g0107,ATP6AP1L,1,GENE,1,General
g0108,ATP6V1G3,1,GENE,1,General
g0109,ATP8B2,1,GENE,1,General
g0110,ATPAF2,1,GENE,1,General
g0111,ATXN1,1,GENE,1,General
g0112,ATXN7,1,GENE,1,General
g0113,AUTS2,1,GENE,1,General
g0114,AVPR1A,1,GENE,1,General
g0115,B4GALT5,1,GENE,1,General
g0116,BACH2,1,GENE,1,General
g0117,BAG3,1,GENE,1,General
g0118,BAG4,1,GENE,1,General
g0119,BAG5,1,GENE,1,General
g0120,BAG6,1,GENE,1,General
g0121,BAK1,1,GENE,1,General
g0122,BANK1,1,GENE,1,General
g0123,BAP1,1,GENE,1,General
g0124,BARX1,1,GENE,1,General
g0125,BARX2,1,GENE,1,General
g0126,BATF,1,GENE,1,General
g0127,BATF3,1,GENE,1,General
g0128,BBIP1,1,GENE,1,General
g0129,BCAM,1,GENE,1,General
g0130,BCAR1,1,GENE,1,General
g0131,BCAS1,1,GENE,1,General
g0132,BCKDK,1,GENE,1,General
g0133,BCL10,1,GENE,1,General
g0134,BCL11A,1,GENE,1,General
g0135,BCL11B,1,GENE,1,General
g0136,BCL2,1,GENE,1,General
g0137,BCL2L11,1,GENE,1,General
g0138,BCL2L12,1,GENE,1,General
g0139,BCL3,1,GENE,1,General
g0140,BCL6,1,GENE,1,General
g0141,BCL7C,1,GENE,1,General
g0142,BCL9,1,GENE,1,General
g0143,BCL9L,1,GENE,1,General
g0144,BDH2,1,GENE,1,General
g0145,BDNF,1,GENE,1,General
g0146,BEND3,1,GENE,1,General
g0147,BHLHE40,1,GENE,1,General
g0148,BICD1,1,GENE,1,General
g0149,BIN1,1,GENE,1,General
g0150,BIN3,1,GENE,1,General
g0151,BMP4,1,GENE,1,General
g0152,BMPER,1,GENE,1,General
g0153,BMPR1B,1,GENE,1,General
g0154,BMS1,1,GENE,1,General
g0155,BNIP3L,1,GENE,1,General
g0156,BNIPL,1,GENE,1,General
g0157,BOLL,1,GENE,1,General
g0158,BPTF,1,GENE,1,General
g0159,BRAF,1,GENE,1,General
g0160,BRD1,1,GENE,1,General
g0161,BRD7,1,GENE,1,General
g0162,BRINP2,1,GENE,1,General
g0163,BST1,1,GENE,1,General
g0164,BTAF1,1,GENE,1,General
g0165,BTBD18,1,GENE,1,General
g0166,BTG1,1,GENE,1,General
g0167,BTN2A2,1,GENE,1,General
g0168,BTN3A1,1,GENE,1,General
g0169,BTN3A2,1,GENE,1,General
g0170,C10orf55,1,GENE,1,General
g0171,C11orf74,1,GENE,1,General
g0172,C11orf87,1,GENE,1,General
g0173,C12orf65,1,GENE,1,General
g0174,C16orf86,1,GENE,1,General
g0175,C17orf58,1,GENE,1,General
g0176,C1orf52,1,GENE,1,General
g0177,C2CD4A,1,GENE,1,General
g0178,C2orf69,1,GENE,1,General
g0179,C3orf33,1,GENE,1,General
g0180,C3orf67,1,GENE,1,General
g0181,C3orf80,1,GENE,1,General
g0182,C5orf67,1,GENE,1,General
g0183,CA14,1,GENE,1,General
g0184,CA8,1,GENE,1,General
g0185,CACNA1B,1,GENE,1,General
g0186,CACNA1C,1,GENE,1,General
g0187,CACNA1I,1,GENE,1,General
g0188,CACNA2D3,1,GENE,1,General
g0189,CACNB2,1,GENE,1,General
g0190,CALCOCO2,1,GENE,1,General
g0191,CALCR,1,GENE,1,General
g0192,CALHM1,1,GENE,1,General
g0193,CALHM2,1,GENE,1,General
g0194,CALN1,1,GENE,1,General
g0195,CAMK1D,1,GENE,1,General
g0196,CAMK2D,1,GENE,1,General
g0197,CAMK2G,1,GENE,1,General
g0198,CAMKK2,1,GENE,1,General
g0199,CAPN13,1,GENE,1,General
g0200,CARD11,1,GENE,1,General
g0201,CASP8,1,GENE,1,General
g0202,CASR,1,GENE,1,General
g0203,CBFA2T3,1,GENE,1,General
g0204,CBLB,1,GENE,1,General
g0205,CBX1,1,GENE,1,General
g0206,CCDC112,1,GENE,1,General
g0207,CCDC12,1,GENE,1,General
g0208,CCDC122,1,GENE,1,General
g0209,CCDC39,1,GENE,1,General
g0210,CCDC60,1,GENE,1,General
g0211,CCDC62,1,GENE,1,General
g0212,CCDC68,1,GENE,1,General
g0213,CCDC77,1,GENE,1,General
g0214,CCDC82,1,GENE,1,General
g0215,CCDC85A,1,GENE,1,General
g0216,CCL22,1,GENE,1,General
g0217,CCND1,1,GENE,1,General
g0218,CCND2,1,GENE,1,General
g0219,CCNT2,1,GENE,1,General
g0220,CCR4,1,GENE,1,General
g0221,CD14,1,GENE,1,General
g0222,CD2,1,GENE,1,General
g0223,CD200R1,1,GENE,1,General
g0224,CD226,1,GENE,1,General
g0225,CD28,1,GENE,1,General
g0226,CD2AP,1,GENE,1,General
g0227,CD33,1,GENE,1,General
g0228,CD38,1,GENE,1,General
g0229,CD40,1,GENE,1,General
g0230,CD46,1,GENE,1,General
g0231,CD48,1,GENE,1,General
g0232,CD5,1,GENE,1,General
g0233,CD58,1,GENE,1,General
g0234,CD6,1,GENE,1,General
g0235,CD69,1,GENE,1,General
g0236,CD86,1,GENE,1,General
g0237,CD8B,1,GENE,1,General
g0238,CDC123,1,GENE,1,General
g0239,CDC25C,1,GENE,1,General
g0240,CDC37,1,GENE,1,General
g0241,CDH11,1,GENE,1,General
g0242,CDH13,1,GENE,1,General
g0243,CDH18,1,GENE,1,General
g0244,CDH2,1,GENE,1,General
g0245,CDH3,1,GENE,1,General
g0246,CDHR3,1,GENE,1,General
g0247,CDIP1,1,GENE,1,General
g0248,CDK2AP1,1,GENE,1,General
g0249,CDK5RAP3,1,GENE,1,General
g0250,CDKAL1,1,GENE,1,General
g0251,CDKN1B,1,GENE,1,General
g0252,CDKN2A,1,GENE,1,General
g0253,CDKN2B,1,GENE,1,General
g0254,CDSN,1,GENE,1,General
g0255,CEACAM21,1,GENE,1,General
g0256,CEBPB,1,GENE,1,General
g0257,CEBPG,1,GENE,1,General
g0258,CEBPZ,1,GENE,1,General
g0259,CELF1,1,GENE,1,General
g0260,CENPE,1,GENE,1,General
g0261,CENPM,1,GENE,1,General
g0262,CENPO,1,GENE,1,General
g0263,CENPT,1,GENE,1,General
g0264,CENPW,1,GENE,1,General
g0265,CEP170,1,GENE,1,General
g0266,CEP68,1,GENE,1,General
g0267,CERS6,1,GENE,1,General
g0268,CETN3,1,GENE,1,General
g0269,CHADL,1,GENE,1,General
g0270,CHD1L,1,GENE,1,General
g0271,CHD7,1,GENE,1,General
g0272,CHRM4,1,GENE,1,General
g0273,CHRNA2,1,GENE,1,General
g0274,CHRNA3,1,GENE,1,General
g0275,CHRNA5,1,GENE,1,General
g0276,CHRNB4,1,GENE,1,General
g0277,CHST12,1,GENE,1,General
g0278,CHUK,1,GENE,1,General
g0279,CILP2,1,GENE,1,General
g0280,CISD2,1,GENE,1,General
g0281,CKAP5,1,GENE,1,General
g0282,CKB,1,GENE,1,General
g0283,CLC,1,GENE,1,General
g0284,CLCN3,1,GENE,1,General
g0285,CLDN7,1,GENE,1,General
g0286,CLEC14A,1,GENE,1,General
g0287,CLEC16A,1,GENE,1,General
g0288,CLEC2D,1,GENE,1,General
g0289,CLECL1,1,GENE,1,General
g0290,CLP1,1,GENE,1,General
g0291,CLSTN3,1,GENE,1,General
g0292,CLU,1,GENE,1,General
g0293,CLUAP1,1,GENE,1,General
g0294,CMIP,1,GENE,1,General
g0295,CNEP1R1,1,GENE,1,General
g0296,CNKSR3,1,GENE,1,General
g0297,CNNM2,1,GENE,1,General
g0298,CNOT1,1,GENE,1,General
g0299,CNR2,1,GENE,1,General
g0300,CNTN2,1,GENE,1,General
g0301,CNTN4,1,GENE,1,General
g0302,CNTNAP2,1,GENE,1,General
g0303,CNTNAP5,1,GENE,1,General
g0304,COBLL1,1,GENE,1,General
g0305,COG6,1,GENE,1,General
g0306,COL13A1,1,GENE,1,General
g0307,COL21A1,1,GENE,1,General
g0308,COL5A2,1,GENE,1,General
g0309,COMMD7,1,GENE,1,General
g0310,COMMD9,1,GENE,1,General
g0311,COPZ2,1,GENE,1,General
g0312,COQ10B,1,GENE,1,General
g0313,COQ7,1,GENE,1,General
g0314,CORO7,1,GENE,1,General
g0315,CORO7-PAM16,1,GENE,1,General
g0316,COX7B2,1,GENE,1,General
g0317,CPA6,1,GENE,1,General
g0318,CPEB1,1,GENE,1,General
g0319,CPED1,1,GENE,1,General
g0320,CPPED1,1,GENE,1,General
g0321,CPQ,1,GENE,1,General
g0322,CPT1C,1,GENE,1,General
g0323,CR1,1,GENE,1,General
g0324,CR1L,1,GENE,1,General
g0325,CR2,1,GENE,1,General
g0326,CREB3L1,1,GENE,1,General
g0327,CRHR1,1,GENE,1,General
g0328,CRHR2,1,GENE,1,General
g0329,CRTAP,1,GENE,1,General
g0330,CRY2,1,GENE,1,General
g0331,CRYBA1,1,GENE,1,General
g0332,CSDC2,1,GENE,1,General
g0333,CSF2RB,1,GENE,1,General
g0334,CSGALNACT2,1,GENE,1,General
g0335,CSMD1,1,GENE,1,General
g0336,CSRNP3,1,GENE,1,General
g0337,CTBP1,1,GENE,1,General
g0338,CTCFL,1,GENE,1,General
g0339,CTDP1,1,GENE,1,General
g0340,CTF1,1,GENE,1,General
g0341,CTLA4,1,GENE,1,General
g0342,CTNNA1,1,GENE,1,General
g0343,CTNND1,1,GENE,1,General
g0344,CTRB1,1,GENE,1,General
g0345,CTRL,1,GENE,1,General
g0346,CTSB,1,GENE,1,General
g0347,CTSH,1,GENE,1,General
g0348,CTTNBP2,1,GENE,1,General
g0349,CUL3,1,GENE,1,General
g0350,CWC22,1,GENE,1,General
g0351,CXCL12,1,GENE,1,General
g0352,CXCR4,1,GENE,1,General
g0353,CXCR5,1,GENE,1,General
g0354,CXXC4,1,GENE,1,General
g0355,CYP17A1,1,GENE,1,General
g0356,CYP1B1,1,GENE,1,General
g0357,CYP24A1,1,GENE,1,General
g0358,CYP26B1,1,GENE,1,General
g0359,CYP27B1,1,GENE,1,General
g0360,CYP2D6,1,GENE,1,General
g0361,CYTIP,1,GENE,1,General
g0362,DAAM1,1,GENE,1,General
g0363,DCAF4L1,1,GENE,1,General
g0364,DCAF6,1,GENE,1,General
g0365,DCC,1,GENE,1,General
g0366,DCD,1,GENE,1,General
g0367,DCLK3,1,GENE,1,General
g0368,DCUN1D1,1,GENE,1,General
g0369,DDAH1,1,GENE,1,General
g0370,DDHD2,1,GENE,1,General
g0371,DDR1,1,GENE,1,General
g0372,DDRGK1,1,GENE,1,General
g0373,DDX18,1,GENE,1,General
g0374,DDX28,1,GENE,1,General
g0375,DDX6,1,GENE,1,General
g0376,DENND1A,1,GENE,1,General
g0377,DENND1B,1,GENE,1,General
g0378,DENND2C,1,GENE,1,General
g0379,DENND5B,1,GENE,1,General
g0380,DEPDC5,1,GENE,1,General
g0381,DGKB,1,GENE,1,General
g0382,DGKD,1,GENE,1,General
g0383,DGKI,1,GENE,1,General
g0384,DGKQ,1,GENE,1,General
g0385,DGKZ,1,GENE,1,General
g0386,DHX38,1,GENE,1,General
g0387,DIRAS2,1,GENE,1,General
g0388,DISC1,1,GENE,1,General
g0389,DKKL1,1,GENE,1,General
g0390,DLEU7,1,GENE,1,General
g0391,DLG2,1,GENE,1,General
g0392,DLK1,1,GENE,1,General
g0393,DLL4,1,GENE,1,General
g0394,DLST,1,GENE,1,General
g0395,DMGDH,1,GENE,1,General
g0396,DMRT2,1,GENE,1,General
g0397,DMRTA1,1,GENE,1,General
g0398,DMTF1,1,GENE,1,General
g0399,DNAH1,1,GENE,1,General
g0400,DNAJA3,1,GENE,1,General
g0401,DNAJC19,1,GENE,1,General
g0402,DND1,1,GENE,1,General
g0403,DNER,1,GENE,1,General
g0404,DNMT3A,1,GENE,1,General
g0405,DOC2A,1,GENE,1,General
g0406,DOCK10,1,GENE,1,General
g0407,DPEP2,1,GENE,1,General
g0408,DPEP3,1,GENE,1,General
g0409,DPP4,1,GENE,1,General
g0410,DPY19L2,1,GENE,1,General
g0411,DPYD,1,GENE,1,General
g0412,DRAP1,1,GENE,1,General
g0413,DRD2,1,GENE,1,General
g0414,DRG2,1,GENE,1,General
g0415,DSC1,1,GENE,1,General
g0416,DSC3,1,GENE,1,General
g0417,DSTYK,1,GENE,1,General
g0418,DTNB,1,GENE,1,General
g0419,DUS2,1,GENE,1,General
g0420,DUSP10,1,GENE,1,General
g0421,DYRK1A,1,GENE,1,General
g0422,ECHDC3,1,GENE,1,General
g0423,ECM1,1,GENE,1,General
g0424,EDC4,1,GENE,1,General
g0425,EEF1D,1,GENE,1,General
g0426,EEPD1,1,GENE,1,General
g0427,EFHD1,1,GENE,1,General
g0428,EFR3A,1,GENE,1,General
g0429,EGR1,1,GENE,1,General
g0430,EHMT2,1,GENE,1,General
g0431,EIF2AK3,1,GENE,1,General
g0432,EIF2S2,1,GENE,1,General
g0433,EIF4E3,1,GENE,1,General
g0434,ELAVL4,1,GENE,1,General
g0435,ELFN1,1,GENE,1,General
g0436,ELMO1,1,GENE,1,General
g0437,ELOVL7,1,GENE,1,General
g0438,ELP4,1,GENE,1,General
g0439,EMB,1,GENE,1,General
g0440,EML2,1,GENE,1,General
g0441,EML4,1,GENE,1,General
g0442,EMX1,1,GENE,1,General
g0443,EN1,1,GENE,1,General
g0444,ENKD1,1,GENE,1,General
g0445,ENOX1,1,GENE,1,General
g0446,ENPP3,1,GENE,1,General
g0447,ENTHD1,1,GENE,1,General
g0448,EOMES,1,GENE,1,General
g0449,EP300,1,GENE,1,General
g0450,EPC2,1,GENE,1,General
g0451,EPHA1,1,GENE,1,General
g0452,EPHX2,1,GENE,1,General
g0453,EPS15L1,1,GENE,1,General
g0454,ERCC4,1,GENE,1,General
g0455,ERG,1,GENE,1,General
g0456,ERGIC3,1,GENE,1,General
g0457,ERI1,1,GENE,1,General
g0458,ESAM,1,GENE,1,General
g0459,ESPN,1,GENE,1,General
g0460,ESR2,1,GENE,1,General
g0461,ESRP2,1,GENE,1,General
g0462,ETF1,1,GENE,1,General
g0463,ETS1,1,GENE,1,General
g0464,ETS2,1,GENE,1,General
g0465,ETV1,1,GENE,1,General
g0466,ETV3L,1,GENE,1,General
g0467,ETV7,1,GENE,1,General
g0468,EVI5,1,GENE,1,General
g0469,EXOC2,1,GENE,1,General
g0470,EXTL2,1,GENE,1,General
g0471,EYA2,1,GENE,1,General
g0472,EYS,1,GENE,1,General
g0473,F2,1,GENE,1,General
g0474,F3,1,GENE,1,General
g0475,FAF1,1,GENE,1,General
g0476,FAIM2,1,GENE,1,General
g0477,FAM126A,1,GENE,1,General
g0478,FAM13A,1,GENE,1,General
g0479,FAM167A,1,GENE,1,General
g0480,FAM167B,1,GENE,1,General
g0481,FAM171A1,1,GENE,1,General
g0482,FAM184A,1,GENE,1,General
g0483,FAM200B,1,GENE,1,General
g0484,FAM228A,1,GENE,1,General
g0485,FAM228B,1,GENE,1,General
g0486,FAM47E,1,GENE,1,General
g0487,FAM49A,1,GENE,1,General
g0488,FAM53C,1,GENE,1,General
g0489,FAM57B,1,GENE,1,General
g0490,FANCD2,1,GENE,1,General
g0491,FANCL,1,GENE,1,General
g0492,FARSA,1,GENE,1,General
g0493,FBRS,1,GENE,1,General
g0494,FBRSL1,1,GENE,1,General
g0495,FBXL13,1,GENE,1,General
g0496,FBXL19,1,GENE,1,General
g0497,FBXL4,1,GENE,1,General
g0498,FBXO11,1,GENE,1,General
g0499,FBXO45,1,GENE,1,General
g0500,FBXO48,1,GENE,1,General
g0501,FCRL1,1,GENE,1,General
g0502,FCRL3,1,GENE,1,General
g0503,FES,1,GENE,1,General
g0504,FEZ1,1,GENE,1,General
g0505,FGF10,1,GENE,1,General
g0506,FGF20,1,GENE,1,General
g0507,FGF9,1,GENE,1,General
g0508,FGFR1,1,GENE,1,General
g0509,FGFR2,1,GENE,1,General
g0510,FGFR4,1,GENE,1,General
g0511,FHIT,1,GENE,1,General
g0512,FITM2,1,GENE,1,General
g0513,FKBP1B,1,GENE,1,General
g0514,FLOT1,1,GENE,1,General
g0515,FLRT2,1,GENE,1,General
g0516,FNDC1,1,GENE,1,General
g0517,FNDC3B,1,GENE,1,General
g0518,FOCAD,1,GENE,1,General
g0519,FOXA2,1,GENE,1,General
g0520,FOXO3,1,GENE,1,General
g0521,FOXP1,1,GENE,1,General
g0522,FPR2,1,GENE,1,General
g0523,FPR3,1,GENE,1,General
g0524,FRMD4A,1,GENE,1,General
g0525,FRMD6,1,GENE,1,General
g0526,FSCN3,1,GENE,1,General
g0527,FTO,1,GENE,1,General
g0528,FUCA2,1,GENE,1,General
g0529,FURIN,1,GENE,1,General
g0530,FUS,1,GENE,1,General
g0531,FUT9,1,GENE,1,General
g0532,FXR1,1,GENE,1,General
g0533,FYN,1,GENE,1,General
g0534,FZD1,1,GENE,1,General
g0535,GABBR1,1,GENE,1,General
g0536,GABBR2,1,GENE,1,General
g0537,GABRA2,1,GENE,1,General
g0538,GABRA4,1,GENE,1,General
g0539,GABRG1,1,GENE,1,General
g0540,GABRG3,1,GENE,1,General
g0541,GAK,1,GENE,1,General
g0542,GALC,1,GENE,1,General
g0543,GALNT10,1,GENE,1,General
g0544,GALNT14,1,GENE,1,General
g0545,GALNT3,1,GENE,1,General
g0546,GATA3,1,GENE,1,General
g0547,GATAD2A,1,GENE,1,General
g0548,GBA,1,GENE,1,General
g0549,GCC1,1,GENE,1,General
g0550,GCH1,1,GENE,1,General
g0551,GCK,1,GENE,1,General
g0552,GCKR,1,GENE,1,General
g0553,GDAP1,1,GENE,1,General
g0554,GDPD3,1,GENE,1,General
g0555,GFI1,1,GENE,1,General
g0556,GFOD2,1,GENE,1,General
g0557,GFRA3,1,GENE,1,General
g0558,GID4,1,GENE,1,General
g0559,GIGYF2,1,GENE,1,General
g0560,GIMAP6,1,GENE,1,General
g0561,GIP,1,GENE,1,General
g0562,GIPR,1,GENE,1,General
g0563,GJA1,1,GENE,1,General
g0564,GLI2,1,GENE,1,General
g0565,GLIS3,1,GENE,1,General
g0566,GLP1R,1,GENE,1,General
g0567,GLP2R,1,GENE,1,General
g0568,GLS,1,GENE,1,General
g0569,GLT8D1,1,GENE,1,General
g0570,GLYCTK,1,GENE,1,General
g0571,GMIP,1,GENE,1,General
g0572,GMPS,1,GENE,1,General
g0573,GNAS,1,GENE,1,General
g0574,GNAT1,1,GENE,1,General
g0575,GNB1L,1,GENE,1,General
g0576,GNG4,1,GENE,1,General
g0577,GNL3,1,GENE,1,General
g0578,GNPDA2,1,GENE,1,General
g0579,GP2,1,GENE,1,General
g0580,GPC5,1,GENE,1,General
g0581,GPD1L,1,GENE,1,General
g0582,GPD2,1,GENE,1,General
g0583,GPM6A,1,GENE,1,General
g0584,GPN1,1,GENE,1,General
g0585,GPNMB,1,GENE,1,General
g0586,GPR65,1,GENE,1,General
g0587,GPRIN3,1,GENE,1,General
g0588,GPSM1,1,GENE,1,General
g0589,GRAMD1B,1,GENE,1,General
g0590,GRB14,1,GENE,1,General
g0591,GRB2,1,GENE,1,General
g0592,GRIA1,1,GENE,1,General
g0593,GRIK1,1,GENE,1,General
g0594,GRIK3,1,GENE,1,General
g0595,GRIN2A,1,GENE,1,General
g0596,GRK5,1,GENE,1,General
g0597,GRM3,1,GENE,1,General
g0598,GRM8,1,GENE,1,General
g0599,GRP,1,GENE,1,General
g0600,GRSF1,1,GENE,1,General
g0601,GSDMD,1,GENE,1,General
g0602,GTDC1,1,GENE,1,General
g0603,GTF2F2,1,GENE,1,General
g0604,GTF2H4,1,GENE,1,General
g0605,HACE1,1,GENE,1,General
g0606,HAPLN4,1,GENE,1,General
g0607,HARBI1,1,GENE,1,General
g0608,HARS,1,GENE,1,General
g0609,HARS2,1,GENE,1,General
g0610,HAUS6,1,GENE,1,General
g0611,HBEGF,1,GENE,1,General
g0612,HBS1L,1,GENE,1,General
g0613,HCN1,1,GENE,1,General
g0614,HDGFL1,1,GENE,1,General
g0615,HEATR3,1,GENE,1,General
g0616,HECTD4,1,GENE,1,General
g0617,HECW1,1,GENE,1,General
g0618,HERC2,1,GENE,1,General
g0619,HFE,1,GENE,1,General
g0620,HHAT,1,GENE,1,General
g0621,HHEX,1,GENE,1,General
g0622,HIBCH,1,GENE,1,General
g0623,HIP1R,1,GENE,1,General
g0624,HIRIP3,1,GENE,1,General
g0625,HIST1H2AG,1,GENE,1,General
g0626,HIST1H2BJ,1,GENE,1,General
g0627,HIST1H2BL,1,GENE,1,General
g0628,HIST1H3D,1,GENE,1,General
g0629,HIVEP2,1,GENE,1,General
g0630,HLA-B,1,GENE,1,General
g0631,HLA-DMB,1,GENE,1,General
g0632,HLA-DOB,1,GENE,1,General
g0633,HLA-DQA1,1,GENE,1,General
g0634,HLA-DQA2,1,GENE,1,General
g0635,HLA-DQB1,1,GENE,1,General
g0636,HLA-DRA,1,GENE,1,General
g0637,HLA-DRB1,1,GENE,1,General
g0638,HLA-DRB5,1,GENE,1,General
g0639,HMG20A,1,GENE,1,General
g0640,HMGA1,1,GENE,1,General
g0641,HMGA2,1,GENE,1,General
g0642,HMGB1,1,GENE,1,General
g0643,HMGCR,1,GENE,1,General
g0644,HNF1A,1,GENE,1,General
g0645,HNF4A,1,GENE,1,General
g0646,HORMAD1,1,GENE,1,General
g0647,HORMAD2,1,GENE,1,General
g0648,HOXA1,1,GENE,1,General
g0649,HOXB1,1,GENE,1,General
g0650,HOXB13,1,GENE,1,General
g0651,HOXB2,1,GENE,1,General
g0652,HOXB3,1,GENE,1,General
g0653,HOXB4,1,GENE,1,General
g0654,HOXB5,1,GENE,1,General
g0655,HOXB6,1,GENE,1,General
g0656,HOXB8,1,GENE,1,General
g0657,HOXB9,1,GENE,1,General
g0658,HSD17B1,1,GENE,1,General
g0659,HSD17B12,1,GENE,1,General
g0660,HSD3B7,1,GENE,1,General
g0661,HSPA1A,1,GENE,1,General
g0662,HSPA9,1,GENE,1,General
g0663,HSPB1,1,GENE,1,General
g0664,HSPD1,1,GENE,1,General
g0665,HSPE1,1,GENE,1,General
g0666,HTR3A,1,GENE,1,General
g0667,HTT,1,GENE,1,General
g0668,HUNK,1,GENE,1,General
g0669,HYAL3,1,GENE,1,General
g0670,HYKK,1,GENE,1,General
g0671,IDE,1,GENE,1,General
g0672,IFI30,1,GENE,1,General
g0673,IFITM3,1,GENE,1,General
g0674,IFNAR2,1,GENE,1,General
g0675,IFNGR2,1,GENE,1,General
g0676,IGF1R,1,GENE,1,General
g0677,IGF2,1,GENE,1,General
g0678,IGF2BP2,1,GENE,1,General
g0679,IGF2BP3,1,GENE,1,General
g0680,IGFBP2,1,GENE,1,General
g0681,IGSF11,1,GENE,1,General
g0682,IGSF9B,1,GENE,1,General
g0683,IK,1,GENE,1,General
g0684,IKZF2,1,GENE,1,General
g0685,IKZF3,1,GENE,1,General
g0686,IL10RB,1,GENE,1,General
g0687,IL12A,1,GENE,1,General
g0688,IL12B,1,GENE,1,General
g0689,IL1R2,1,GENE,1,General
g0690,IL2,1,GENE,1,General
g0691,IL20RA,1,GENE,1,General
g0692,IL21,1,GENE,1,General
g0693,IL22RA2,1,GENE,1,General
g0694,IL2RA,1,GENE,1,General
g0695,IL6,1,GENE,1,General
g0696,IL7,1,GENE,1,General
g0697,IL7R,1,GENE,1,General
g0698,ILDR1,1,GENE,1,General
g0699,IMMP2L,1,GENE,1,General
g0700,INA,1,GENE,1,General
g0701,INO80C,1,GENE,1,General
g0702,INO80E,1,GENE,1,General
g0703,INPP1,1,GENE,1,General
g0704,INPP5F,1,GENE,1,General
g0705,INS,1,GENE,1,General
g0706,INS-IGF2,1,GENE,1,General
g0707,INSR,1,GENE,1,General
g0708,INTS8,1,GENE,1,General
g0709,IQCB1,1,GENE,1,General
